customer_id,account_num,trans_dtime,trans_type,trans_amt,balance_amt,product_id,trans_memo
C2026009,110-009-000001,2026-02-18 18:45:00,배당,19000,19356000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026009,110-009-000001,2026-03-11 21:23:00,매도,3670000,23026000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026009,110-009-000001,2026-04-22 22:43:00,입금,540000,23566000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026009,110-009-000001,2026-05-14 02:22:00,입금,2720000,26286000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026009,110-009-000002,2024-09-28 13:01:00,매도,1110000,10110000,PEN-2024-0007,나루 연금저축보험 매도
C2026009,110-009-000002,2024-11-03 20:29:00,입금,460000,10570000,PEN-2024-0007,나루 연금저축보험 입금
C2026009,110-009-000002,2024-12-07 23:56:00,매수,1220000,9350000,PEN-2024-0007,나루 연금저축보험 매수
C2026009,110-009-000002,2025-01-14 05:27:00,매도,2770000,12120000,PEN-2024-0007,나루 연금저축보험 매도
C2026009,110-009-000002,2025-02-03 09:40:00,매도,2300000,14420000,PEN-2024-0007,나루 연금저축보험 매도
C2026009,110-009-000002,2025-03-05 12:40:00,매수,2000000,12420000,PEN-2024-0007,나루 연금저축보험 매수
C2026009,110-009-000002,2025-03-29 13:30:00,수수료,15000,12405000,PEN-2024-0007,나루 연금저축보험 수수료
C2026009,110-009-000002,2025-04-25 17:34:00,배당,6000,12411000,PEN-2024-0007,나루 연금저축보험 배당
C2026009,110-009-000002,2025-05-23 17:46:00,매도,1050000,13461000,PEN-2024-0007,나루 연금저축보험 매도
C2026009,110-009-000003,2024-10-21 15:36:00,출금,3330000,0,DEP-2026-0025,나루 주거래 적금 출금
C2026009,110-009-000003,2024-12-01 22:05:00,수수료,32000,0,DEP-2026-0025,나루 주거래 적금 수수료
C2026009,110-009-000003,2025-01-13 23:32:00,이자,7000,7000,DEP-2026-0025,나루 주거래 적금 이자
C2026009,110-009-000003,2025-02-13 23:59:00,매수,980000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026009,110-009-000003,2025-03-15 07:23:00,매수,1930000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026009,110-009-000003,2025-04-15 12:09:00,입금,820000,820000,DEP-2026-0025,나루 주거래 적금 입금
C2026009,110-009-000003,2025-05-17 16:17:00,입금,3300000,4120000,DEP-2026-0025,나루 주거래 적금 입금
C2026009,110-009-000003,2025-06-16 20:28:00,이자,29000,4149000,DEP-2026-0025,나루 주거래 적금 이자
C2026009,110-009-000003,2025-07-24 23:02:00,입금,830000,4979000,DEP-2026-0025,나루 주거래 적금 입금
C2026009,110-009-000003,2025-08-30 23:10:00,출금,220000,4759000,DEP-2026-0025,나루 주거래 적금 출금
C2026009,110-009-000003,2025-10-07 02:12:00,매도,980000,5739000,DEP-2026-0025,나루 주거래 적금 매도
C2026010,110-010-000001,2024-09-03 09:10:00,매도,3040000,10040000,FND-2025-0088,나루코리아배당주증권투자신탁 매도
C2026010,110-010-000001,2024-10-09 14:23:00,매수,800000,9240000,FND-2025-0088,나루코리아배당주증권투자신탁 매수
C2026010,110-010-000001,2024-10-27 16:30:00,입금,1200000,10440000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000001,2024-11-24 18:52:00,출금,150000,10290000,FND-2025-0088,나루코리아배당주증권투자신탁 출금
C2026010,110-010-000001,2024-12-26 22:58:00,입금,3510000,13800000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000001,2025-02-10 04:34:00,입금,360000,14160000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000001,2025-03-06 04:47:00,이자,33000,14193000,FND-2025-0088,나루코리아배당주증권투자신탁 이자
C2026010,110-010-000001,2025-04-01 07:38:00,매수,1450000,12743000,FND-2025-0088,나루코리아배당주증권투자신탁 매수
C2026010,110-010-000001,2025-05-02 13:42:00,입금,1850000,14593000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000001,2025-06-16 21:03:00,출금,3610000,10983000,FND-2025-0088,나루코리아배당주증권투자신탁 출금
C2026010,110-010-000001,2025-07-11 00:51:00,배당,39000,11022000,FND-2025-0088,나루코리아배당주증권투자신탁 배당
C2026010,110-010-000001,2025-08-14 06:11:00,입금,3510000,14532000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000001,2025-09-01 10:33:00,수수료,20000,14512000,FND-2025-0088,나루코리아배당주증권투자신탁 수수료
C2026010,110-010-000001,2025-10-03 16:21:00,수수료,17000,14495000,FND-2025-0088,나루코리아배당주증권투자신탁 수수료
C2026010,110-010-000001,2025-10-24 22:53:00,매수,1760000,12735000,FND-2025-0088,나루코리아배당주증권투자신탁 매수
C2026010,110-010-000001,2025-12-06 03:50:00,입금,1490000,14225000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026010,110-010-000002,2024-09-21 12:08:00,배당,30000,3030000,ISA-2026-0003,나루 중개형 ISA 배당
C2026010,110-010-000002,2024-10-20 19:46:00,입금,1090000,4120000,ISA-2026-0003,나루 중개형 ISA 입금
C2026010,110-010-000002,2024-11-21 19:55:00,수수료,19000,4101000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026010,110-010-000002,2024-12-13 20:34:00,배당,33000,4134000,ISA-2026-0003,나루 중개형 ISA 배당
C2026010,110-010-000002,2025-01-02 01:14:00,매도,3840000,7974000,ISA-2026-0003,나루 중개형 ISA 매도
C2026010,110-010-000002,2025-01-20 09:12:00,매도,760000,8734000,ISA-2026-0003,나루 중개형 ISA 매도
C2026010,110-010-000002,2025-03-06 10:51:00,수수료,38000,8696000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026010,110-010-000002,2025-04-15 13:32:00,매수,1240000,7456000,ISA-2026-0003,나루 중개형 ISA 매수
C2026010,110-010-000002,2025-05-14 13:56:00,매도,2670000,10126000,ISA-2026-0003,나루 중개형 ISA 매도
C2026010,110-010-000002,2025-06-15 15:23:00,입금,3420000,13546000,ISA-2026-0003,나루 중개형 ISA 입금
C2026010,110-010-000002,2025-07-23 17:28:00,수수료,9000,13537000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026010,110-010-000002,2025-08-15 22:52:00,매수,710000,12827000,ISA-2026-0003,나루 중개형 ISA 매수
C2026010,110-010-000003,2024-11-07 12:05:00,출금,140000,1660000,DEP-2026-0025,나루 주거래 적금 출금
C2026010,110-010-000003,2024-11-25 16:22:00,입금,2640000,4300000,DEP-2026-0025,나루 주거래 적금 입금
C2026010,110-010-000003,2024-12-24 23:26:00,배당,18000,4318000,DEP-2026-0025,나루 주거래 적금 배당
C2026010,110-010-000003,2025-01-12 03:22:00,입금,2770000,7088000,DEP-2026-0025,나루 주거래 적금 입금
C2026010,110-010-000003,2025-02-25 07:18:00,매수,2630000,4458000,DEP-2026-0025,나루 주거래 적금 매수
C2026010,110-010-000003,2025-03-27 09:35:00,수수료,16000,4442000,DEP-2026-0025,나루 주거래 적금 수수료
C2026010,110-010-000003,2025-04-17 14:17:00,매수,1020000,3422000,DEP-2026-0025,나루 주거래 적금 매수
C2026010,110-010-000003,2025-05-24 17:42:00,출금,470000,2952000,DEP-2026-0025,나루 주거래 적금 출금
C2026010,110-010-000003,2025-06-14 18:17:00,매수,2520000,432000,DEP-2026-0025,나루 주거래 적금 매수
C2026010,110-010-000003,2025-07-17 18:23:00,매수,1360000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026010,110-010-000003,2025-08-23 23:47:00,배당,13000,13000,DEP-2026-0025,나루 주거래 적금 배당
C2026010,110-010-000003,2025-09-24 04:09:00,매도,3580000,3593000,DEP-2026-0025,나루 주거래 적금 매도
C2026010,110-010-000003,2025-11-07 05:29:00,매도,790000,4383000,DEP-2026-0025,나루 주거래 적금 매도
C2026010,110-010-000003,2025-12-20 07:12:00,입금,1970000,6353000,DEP-2026-0025,나루 주거래 적금 입금
C2026010,110-010-000003,2026-01-18 14:28:00,출금,3040000,3313000,DEP-2026-0025,나루 주거래 적금 출금
C2026010,110-010-000003,2026-02-18 16:41:00,출금,2080000,1233000,DEP-2026-0025,나루 주거래 적금 출금
C2026011,110-011-000001,2024-09-12 16:58:00,입금,1960000,41960000,ELS-2026-0417,나루 주가연계증권 제417회 입금
C2026011,110-011-000001,2024-10-01 21:42:00,배당,8000,41968000,ELS-2026-0417,나루 주가연계증권 제417회 배당
C2026011,110-011-000001,2024-10-29 02:20:00,매도,1350000,43318000,ELS-2026-0417,나루 주가연계증권 제417회 매도
C2026011,110-011-000001,2024-11-18 02:24:00,수수료,27000,43291000,ELS-2026-0417,나루 주가연계증권 제417회 수수료
C2026011,110-011-000001,2024-12-10 04:46:00,매도,710000,44001000,ELS-2026-0417,나루 주가연계증권 제417회 매도
C2026011,110-011-000001,2025-01-06 10:34:00,매수,2520000,41481000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026011,110-011-000001,2025-01-30 12:42:00,입금,750000,42231000,ELS-2026-0417,나루 주가연계증권 제417회 입금
C2026011,110-011-000001,2025-02-21 13:43:00,이자,11000,42242000,ELS-2026-0417,나루 주가연계증권 제417회 이자
C2026011,110-011-000001,2025-03-27 14:44:00,매수,450000,41792000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026011,110-011-000001,2025-04-20 18:09:00,매수,2100000,39692000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026011,110-011-000001,2025-05-15 22:34:00,매도,1630000,41322000,ELS-2026-0417,나루 주가연계증권 제417회 매도
C2026011,110-011-000001,2025-06-30 05:25:00,이자,34000,41356000,ELS-2026-0417,나루 주가연계증권 제417회 이자
C2026011,110-011-000001,2025-07-20 08:05:00,이자,2000,41358000,ELS-2026-0417,나루 주가연계증권 제417회 이자
C2026011,110-011-000001,2025-08-20 13:37:00,매도,1860000,43218000,ELS-2026-0417,나루 주가연계증권 제417회 매도
C2026011,110-011-000001,2025-09-14 16:34:00,이자,38000,43256000,ELS-2026-0417,나루 주가연계증권 제417회 이자
C2026011,110-011-000001,2025-10-17 19:38:00,수수료,37000,43219000,ELS-2026-0417,나루 주가연계증권 제417회 수수료
C2026011,110-011-000001,2025-11-24 01:41:00,매수,940000,42279000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026011,110-011-000002,2024-10-04 11:19:00,매도,3210000,25210000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026011,110-011-000002,2024-10-30 16:14:00,이자,25000,25235000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026011,110-011-000002,2024-12-09 16:20:00,이자,26000,25261000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026011,110-011-000002,2025-01-07 18:57:00,매수,3500000,21761000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026011,110-011-000002,2025-02-14 02:28:00,매수,3500000,18261000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026011,110-011-000002,2025-03-10 06:07:00,매수,2010000,16251000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026011,110-011-000002,2025-04-19 08:17:00,배당,24000,16275000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026011,110-011-000002,2025-05-31 09:41:00,매수,2980000,13295000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026011,110-011-000002,2025-07-13 13:25:00,입금,2820000,16115000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026011,110-011-000002,2025-08-12 14:59:00,출금,2860000,13255000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026011,110-011-000002,2025-09-12 19:32:00,배당,17000,13272000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026011,110-011-000002,2025-10-10 20:40:00,배당,13000,13285000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026011,110-011-000003,2024-10-07 13:33:00,배당,30000,18030000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026011,110-011-000003,2024-11-18 18:35:00,출금,3770000,14260000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026011,110-011-000003,2024-12-18 23:51:00,입금,1440000,15700000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026011,110-011-000003,2025-02-01 03:18:00,수수료,1000,15699000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026011,110-011-000003,2025-03-06 08:56:00,출금,480000,15219000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026011,110-011-000003,2025-03-31 09:03:00,입금,3130000,18349000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026011,110-011-000003,2025-05-04 14:16:00,이자,2000,18351000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026011,110-011-000003,2025-06-12 14:19:00,매도,950000,19301000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026011,110-011-000003,2025-07-15 15:59:00,입금,880000,20181000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026011,110-011-000003,2025-08-07 21:12:00,배당,11000,20192000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026011,110-011-000003,2025-09-07 22:32:00,입금,3650000,23842000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026011,110-011-000003,2025-10-13 03:56:00,수수료,15000,23827000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026011,110-011-000003,2025-11-02 10:24:00,출금,1790000,22037000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026011,110-011-000004,2024-10-26 16:41:00,입금,2170000,10170000,ISA-2026-0003,나루 중개형 ISA 입금
C2026011,110-011-000004,2024-12-04 00:21:00,입금,3120000,13290000,ISA-2026-0003,나루 중개형 ISA 입금
C2026011,110-011-000004,2025-01-17 06:49:00,배당,35000,13325000,ISA-2026-0003,나루 중개형 ISA 배당
C2026011,110-011-000004,2025-02-07 09:48:00,수수료,33000,13292000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026011,110-011-000004,2025-02-27 17:23:00,배당,14000,13306000,ISA-2026-0003,나루 중개형 ISA 배당
C2026011,110-011-000004,2025-03-27 17:40:00,출금,2990000,10316000,ISA-2026-0003,나루 중개형 ISA 출금
C2026011,110-011-000004,2025-04-16 21:31:00,입금,3710000,14026000,ISA-2026-0003,나루 중개형 ISA 입금
C2026011,110-011-000004,2025-05-09 22:50:00,매수,680000,13346000,ISA-2026-0003,나루 중개형 ISA 매수
C2026011,110-011-000004,2025-06-16 02:25:00,배당,16000,13362000,ISA-2026-0003,나루 중개형 ISA 배당
C2026011,110-011-000004,2025-07-26 10:13:00,매수,790000,12572000,ISA-2026-0003,나루 중개형 ISA 매수
C2026011,110-011-000004,2025-08-29 10:59:00,배당,18000,12590000,ISA-2026-0003,나루 중개형 ISA 배당
C2026011,110-011-000004,2025-10-05 13:46:00,출금,500000,12090000,ISA-2026-0003,나루 중개형 ISA 출금
C2026011,110-011-000004,2025-11-12 14:19:00,출금,3070000,9020000,ISA-2026-0003,나루 중개형 ISA 출금
C2026011,110-011-000004,2025-12-09 20:16:00,출금,3110000,5910000,ISA-2026-0003,나루 중개형 ISA 출금
C2026011,110-011-000004,2025-12-31 03:35:00,입금,1150000,7060000,ISA-2026-0003,나루 중개형 ISA 입금
C2026011,110-011-000004,2026-01-23 05:19:00,배당,18000,7078000,ISA-2026-0003,나루 중개형 ISA 배당
C2026012,110-012-000001,2024-08-28 11:57:00,이자,34000,1534000,DEP-2026-0025,나루 주거래 적금 이자
C2026012,110-012-000001,2024-09-29 13:37:00,이자,23000,1557000,DEP-2026-0025,나루 주거래 적금 이자
C2026012,110-012-000001,2024-10-26 18:31:00,수수료,38000,1519000,DEP-2026-0025,나루 주거래 적금 수수료
C2026012,110-012-000001,2024-11-16 19:03:00,입금,1460000,2979000,DEP-2026-0025,나루 주거래 적금 입금
C2026012,110-012-000001,2024-12-26 19:12:00,수수료,3000,2976000,DEP-2026-0025,나루 주거래 적금 수수료
C2026012,110-012-000001,2025-01-28 02:11:00,수수료,16000,2960000,DEP-2026-0025,나루 주거래 적금 수수료
C2026012,110-012-000001,2025-02-15 10:06:00,입금,3530000,6490000,DEP-2026-0025,나루 주거래 적금 입금
C2026012,110-012-000001,2025-03-21 14:27:00,수수료,15000,6475000,DEP-2026-0025,나루 주거래 적금 수수료
C2026012,110-012-000001,2025-04-18 19:17:00,출금,1820000,4655000,DEP-2026-0025,나루 주거래 적금 출금
C2026012,110-012-000001,2025-05-09 19:57:00,이자,14000,4669000,DEP-2026-0025,나루 주거래 적금 이자
C2026012,110-012-000001,2025-06-08 22:10:00,입금,2170000,6839000,DEP-2026-0025,나루 주거래 적금 입금
C2026012,110-012-000001,2025-07-05 00:53:00,이자,10000,6849000,DEP-2026-0025,나루 주거래 적금 이자
C2026012,110-012-000001,2025-08-14 03:35:00,매수,3670000,3179000,DEP-2026-0025,나루 주거래 적금 매수
C2026012,110-012-000001,2025-09-10 07:21:00,출금,660000,2519000,DEP-2026-0025,나루 주거래 적금 출금
C2026012,110-012-000001,2025-10-01 12:17:00,입금,2380000,4899000,DEP-2026-0025,나루 주거래 적금 입금
C2026012,110-012-000001,2025-10-19 16:28:00,입금,3820000,8719000,DEP-2026-0025,나루 주거래 적금 입금
C2026012,110-012-000002,2024-09-24 15:06:00,매수,1400000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026012,110-012-000002,2024-10-19 16:09:00,매수,350000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026012,110-012-000002,2024-11-11 19:51:00,매수,360000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026012,110-012-000002,2024-12-24 02:24:00,매수,3770000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026012,110-012-000002,2025-02-07 08:56:00,배당,11000,11000,ISA-2026-0003,나루 중개형 ISA 배당
C2026012,110-012-000002,2025-03-21 10:03:00,출금,3100000,0,ISA-2026-0003,나루 중개형 ISA 출금
C2026012,110-012-000002,2025-04-14 17:23:00,이자,13000,13000,ISA-2026-0003,나루 중개형 ISA 이자
C2026012,110-012-000002,2025-05-27 00:17:00,수수료,33000,0,ISA-2026-0003,나루 중개형 ISA 수수료
C2026012,110-012-000002,2025-06-23 08:13:00,이자,21000,21000,ISA-2026-0003,나루 중개형 ISA 이자
C2026012,110-012-000002,2025-08-02 08:42:00,매도,1800000,1821000,ISA-2026-0003,나루 중개형 ISA 매도
C2026012,110-012-000002,2025-09-07 16:34:00,배당,30000,1851000,ISA-2026-0003,나루 중개형 ISA 배당
C2026012,110-012-000002,2025-10-04 21:54:00,매도,3570000,5421000,ISA-2026-0003,나루 중개형 ISA 매도
C2026012,110-012-000002,2025-11-08 01:53:00,매수,1260000,4161000,ISA-2026-0003,나루 중개형 ISA 매수
C2026012,110-012-000002,2025-12-19 07:09:00,입금,1950000,6111000,ISA-2026-0003,나루 중개형 ISA 입금
C2026012,110-012-000002,2026-01-18 09:29:00,배당,37000,6148000,ISA-2026-0003,나루 중개형 ISA 배당
C2026012,110-012-000003,2024-11-02 11:23:00,출금,1640000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026012,110-012-000003,2024-12-03 18:57:00,매수,1800000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026012,110-012-000003,2025-01-14 23:44:00,이자,33000,33000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026012,110-012-000003,2025-02-08 05:48:00,배당,29000,62000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026012,110-012-000003,2025-03-06 06:32:00,이자,6000,68000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026012,110-012-000003,2025-04-10 10:13:00,수수료,20000,48000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026012,110-012-000003,2025-05-20 16:01:00,입금,3570000,3618000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026012,110-012-000003,2025-06-21 20:22:00,매수,3670000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026012,110-012-000003,2025-07-24 04:19:00,출금,3450000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026012,110-012-000003,2025-08-12 08:21:00,출금,3190000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026012,110-012-000003,2025-09-02 10:44:00,이자,31000,31000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026012,110-012-000003,2025-09-29 14:13:00,입금,820000,851000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026012,110-012-000003,2025-10-22 19:24:00,수수료,37000,814000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026012,110-012-000003,2025-11-25 00:17:00,수수료,16000,798000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026012,110-012-000003,2025-12-16 04:46:00,입금,3330000,4128000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026012,110-012-000003,2026-01-29 12:00:00,출금,240000,3888000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026012,110-012-000003,2026-02-28 16:16:00,이자,32000,3920000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026012,110-012-000003,2026-04-02 17:43:00,매도,2730000,6650000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026012,110-012-000003,2026-04-25 19:03:00,매수,2380000,4270000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026012,110-012-000003,2026-05-17 19:10:00,배당,19000,4289000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026012,110-012-000003,2026-06-18 01:52:00,매수,1000000,3289000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
